report_date,location,zika_confirmed
2016-06-18,Colombia-Atlantico-Sabanalarga,1
2016-06-18,Colombia-Atlantico-Santa_Lucia,0
2016-06-18,Colombia-Atlantico-Santo_Tomas,1
2016-06-18,Colombia-Atlantico-Soledad,1
2016-06-18,Colombia-Atlantico-Suan,0
2016-06-18,Colombia-Atlantico-Tubara,1
2016-06-18,Colombia-Atlantico-Unknown,1
2016-06-18,Colombia-Atlantico-Usiacuri,1
2016-06-18,Colombia-Barranquilla-Barranquilla,1
2016-06-18,Colombia-Bolivar-Achi,0
2016-06-18,Colombia-Bolivar-Altos_Del_Rosario,0
2016-06-18,Colombia-Bolivar-Arenal,1
2016-06-18,Colombia-Bolivar-Arjona,1
2016-06-18,Colombia-Bolivar-Arroyohondo,0
2016-06-18,Colombia-Bolivar-Barranco_De_Loba,0
2016-06-18,Colombia-Bolivar-Calamar,0
2016-06-18,Colombia-Bolivar-Cantagallo,0
2016-06-18,Colombia-Bolivar-Cicuco,0
2016-06-18,Colombia-Bolivar-Clemencia,1
2016-06-18,Colombia-Bolivar-Cordoba,0
2016-06-18,Colombia-Bolivar-El_Carmen_De_Bolivar,1
2016-06-18,Colombia-Bolivar-El_Guamo,0
2016-06-18,Colombia-Bolivar-El_Penon,0
2016-06-18,Colombia-Bolivar-Hatillo_De_Loba,0
2016-06-18,Colombia-Bolivar-Magangue,1
2016-06-18,Colombia-Bolivar-Mahates,1
2016-06-18,Colombia-Bolivar-Margarita,0
2016-06-18,Colombia-Bolivar-Maria_La_Baja,1
2016-06-18,Colombia-Bolivar-Mompos,1
2016-06-18,Colombia-Bolivar-Montecristo,0
2016-06-18,Colombia-Bolivar-Morales,1
2016-06-18,Colombia-Bolivar-Norosi,0
2016-06-18,Colombia-Bolivar-Pinillos,1
2016-06-18,Colombia-Bolivar-Regidor,0
2016-06-18,Colombia-Bolivar-Rio_Viejo,1
2016-06-18,Colombia-Bolivar-San_Cristobal,0
2016-06-18,Colombia-Bolivar-San_Estanislao,0
2016-06-18,Colombia-Bolivar-San_Fernando,0
2016-06-18,Colombia-Bolivar-San_Jacinto,1
2016-06-18,Colombia-Bolivar-San_Jacinto_Del_Cauca,0
2016-06-18,Colombia-Bolivar-San_Juan_Nepomuceno,1
2016-06-18,Colombia-Bolivar-San_Martin_De_Loba,0
2016-06-18,Colombia-Bolivar-San_Pablo,1
2016-06-18,Colombia-Bolivar-Santa_Catalina,0
2016-06-18,Colombia-Bolivar-Santa_Rosa,1
2016-06-18,Colombia-Bolivar-Santa_Rosa_Del_Sur,1
2016-06-18,Colombia-Bolivar-Simiti,0
2016-06-18,Colombia-Bolivar-Soplaviento,0
2016-06-18,Colombia-Bolivar-Talaigua_Nuevo,0
2016-06-18,Colombia-Bolivar-Tiquisio,0
2016-06-18,Colombia-Bolivar-Turbaco,1
2016-06-18,Colombia-Bolivar-Turbana,1
2016-06-18,Colombia-Bolivar-Unknown,1
2016-06-18,Colombia-Bolivar-Villanueva,0
2016-06-18,Colombia-Bolivar-Zambrano,0
2016-06-18,Colombia-Boyaca-Almeida,0
2016-06-18,Colombia-Boyaca-Aquitania,0
2016-06-18,Colombia-Boyaca-Arcabuco,0
2016-06-18,Colombia-Boyaca-Belen,0
2016-06-18,Colombia-Boyaca-Berbeo,0
2016-06-18,Colombia-Boyaca-Beteitiva,0
2016-06-18,Colombia-Boyaca-Boavita,1
2016-06-18,Colombia-Boyaca-Boyaca,0
2016-06-18,Colombia-Boyaca-Briceno,0
2016-06-18,Colombia-Boyaca-Buenavista,1
2016-06-18,Colombia-Boyaca-Busbanza,0
2016-06-18,Colombia-Boyaca-Caldas,0
2016-06-18,Colombia-Boyaca-Campohermoso,1
2016-06-18,Colombia-Boyaca-Cerinza,0
2016-06-18,Colombia-Boyaca-Chinavita,0
2016-06-18,Colombia-Boyaca-Chiquinquira,0
2016-06-18,Colombia-Boyaca-Chiquiza,0
2016-06-18,Colombia-Boyaca-Chiscas,0
2016-06-18,Colombia-Boyaca-Chita,0
2016-06-18,Colombia-Boyaca-Chitaraque,1
2016-06-18,Colombia-Boyaca-Chivata,0
2016-06-18,Colombia-Boyaca-Chivor,0
2016-06-18,Colombia-Boyaca-Cienega,0
2016-06-18,Colombia-Boyaca-Combita,0
2016-06-18,Colombia-Boyaca-Coper,0
2016-06-18,Colombia-Boyaca-Corrales,0
2016-06-18,Colombia-Boyaca-Covarachia,0
2016-06-18,Colombia-Boyaca-Cubara,1
2016-06-18,Colombia-Boyaca-Cucaita,0
2016-06-18,Colombia-Boyaca-Cuitiva,0
2016-06-18,Colombia-Boyaca-Duitama,0
2016-06-18,Colombia-Boyaca-El_Cocuy,0
2016-06-18,Colombia-Boyaca-El_Espino,0
2016-06-18,Colombia-Boyaca-Firavitoba,0
2016-06-18,Colombia-Boyaca-Floresta,0
2016-06-18,Colombia-Boyaca-Gachantiva,0
2016-06-18,Colombia-Boyaca-Gameza,0
2016-06-18,Colombia-Boyaca-Garagoa,1
2016-06-18,Colombia-Boyaca-Guacamayas,0
2016-06-18,Colombia-Boyaca-Guateque,0
2016-06-18,Colombia-Boyaca-Guayata,0
2016-06-18,Colombia-Boyaca-Guican,0
2016-06-18,Colombia-Boyaca-Iza,0
2016-06-18,Colombia-Boyaca-Jenesano,0
2016-06-18,Colombia-Boyaca-Jerico,0
2016-06-18,Colombia-Boyaca-La_Capilla,0
2016-06-18,Colombia-Boyaca-La_Uvita,0
2016-06-18,Colombia-Boyaca-La_Victoria,0
2016-06-18,Colombia-Boyaca-Labranzagrande,1
2016-06-18,Colombia-Boyaca-Macanal,0
2016-06-18,Colombia-Boyaca-Maripi,1
2016-06-18,Colombia-Boyaca-Miraflores,1
2016-06-18,Colombia-Boyaca-Mongua,0
2016-06-18,Colombia-Boyaca-Mongui,0
2016-06-18,Colombia-Boyaca-Moniquira,1
2016-06-18,Colombia-Boyaca-Motavita,0
2016-06-18,Colombia-Boyaca-Muzo,1
2016-06-18,Colombia-Boyaca-Nobsa,0
2016-06-18,Colombia-Boyaca-Nuevo_Colon,0
2016-06-18,Colombia-Boyaca-Oicata,0
2016-06-18,Colombia-Boyaca-Otanche,1
2016-06-18,Colombia-Boyaca-Pachavita,0
2016-06-18,Colombia-Boyaca-Paez,1
2016-06-18,Colombia-Boyaca-Paipa,0
2016-06-18,Colombia-Boyaca-Pajarito,1
2016-06-18,Colombia-Boyaca-Panqueba,0
2016-06-18,Colombia-Boyaca-Pauna,0
2016-06-18,Colombia-Boyaca-Paya,0
2016-06-18,Colombia-Boyaca-Paz_De_Rio,0
2016-06-18,Colombia-Boyaca-Pesca,0
2016-06-18,Colombia-Boyaca-Pisba,0
2016-06-18,Colombia-Boyaca-Puerto_Boyaca,1
2016-06-18,Colombia-Boyaca-Quipama,1
2016-06-18,Colombia-Boyaca-Ramiriqui,0
2016-06-18,Colombia-Boyaca-Raquira,0
2016-06-18,Colombia-Boyaca-Rondon,0
2016-06-18,Colombia-Boyaca-Saboya,0
2016-06-18,Colombia-Boyaca-Sachica,0
2016-06-18,Colombia-Boyaca-Samaca,0
2016-06-18,Colombia-Boyaca-San_Eduardo,0
2016-06-18,Colombia-Boyaca-San_Jose_De_Pare,0
2016-06-18,Colombia-Boyaca-San_Luis_De_Gaceno,1
2016-06-18,Colombia-Boyaca-San_Mateo,0
2016-06-18,Colombia-Boyaca-San_Miguel_De_Sema,0
2016-06-18,Colombia-Boyaca-San_Pablo_De_Borbur,1
2016-06-18,Colombia-Boyaca-Santa_Maria,1
2016-06-18,Colombia-Boyaca-Santa_Rosa_De_Viterbo,0
2016-06-18,Colombia-Boyaca-Santa_Sofia,0
2016-06-18,Colombia-Boyaca-Santana,1
2016-06-18,Colombia-Boyaca-Sativanorte,0
2016-06-18,Colombia-Boyaca-Sativasur,0
2016-06-18,Colombia-Boyaca-Siachoque,0
2016-06-18,Colombia-Boyaca-Soata,1
2016-06-18,Colombia-Boyaca-Socha,0
2016-06-18,Colombia-Boyaca-Socota,0
2016-06-18,Colombia-Boyaca-Sogamoso,0
2016-06-18,Colombia-Boyaca-Somondoco,0
2016-06-18,Colombia-Boyaca-Sora,0
2016-06-18,Colombia-Boyaca-Soraca,0
2016-06-18,Colombia-Boyaca-Sotaquira,0
2016-06-18,Colombia-Boyaca-Susacon,0
2016-06-18,Colombia-Boyaca-Sutamarchan,0
2016-06-18,Colombia-Boyaca-Sutatenza,0
2016-06-18,Colombia-Boyaca-Tasco,0
2016-06-18,Colombia-Boyaca-Tenza,0
2016-06-18,Colombia-Boyaca-Tibana,1
2016-06-18,Colombia-Boyaca-Tibasosa,0
2016-06-18,Colombia-Boyaca-Tinjaca,0
2016-06-18,Colombia-Boyaca-Tipacoque,1
2016-06-18,Colombia-Boyaca-Toca,0
2016-06-18,Colombia-Boyaca-Togui,1
2016-06-18,Colombia-Boyaca-Topaga,0
2016-06-18,Colombia-Boyaca-Tota,0
2016-06-18,Colombia-Boyaca-Tunja,1
2016-06-18,Colombia-Boyaca-Tunungua,1
2016-06-18,Colombia-Boyaca-Turmeque,0
2016-06-18,Colombia-Boyaca-Tuta,0
2016-06-18,Colombia-Boyaca-Tutaza,0
2016-06-18,Colombia-Boyaca-Umbita,0
2016-06-18,Colombia-Boyaca-Unknown,1
2016-06-18,Colombia-Boyaca-Ventaquemada,0
2016-06-18,Colombia-Boyaca-Villa_De_Leyva,0
2016-06-18,Colombia-Boyaca-Viracacha,0
2016-06-18,Colombia-Boyaca-Zetaquira,1
2016-06-18,Colombia-Caldas-Aguadas,0
2016-06-18,Colombia-Caldas-Anserma,1
2016-06-18,Colombia-Caldas-Aranzazu,0
2016-06-18,Colombia-Caldas-Belalcazar,0
2016-06-18,Colombia-Caldas-Chinchina,1
2016-06-18,Colombia-Caldas-Filadelfia,1
2016-06-18,Colombia-Caldas-La_Dorada,1
2016-06-18,Colombia-Caldas-La_Merced,0
2016-06-18,Colombia-Caldas-Manizales,0
2016-06-18,Colombia-Caldas-Manzanares,0
2016-06-18,Colombia-Caldas-Marmato,1
2016-06-18,Colombia-Caldas-Marquetalia,1
2016-06-18,Colombia-Caldas-Marulanda,0
2016-06-18,Colombia-Caldas-Neira,1
2016-06-18,Colombia-Caldas-Norcasia,1
2016-06-18,Colombia-Caldas-Pacora,0
2016-06-18,Colombia-Caldas-Palestina,1
2016-06-18,Colombia-Caldas-Pensilvania,1
2016-06-18,Colombia-Caldas-Riosucio,1
2016-06-18,Colombia-Caldas-Risaralda,0
2016-06-18,Colombia-Caldas-Salamina,0
2016-06-18,Colombia-Caldas-Samana,1
2016-06-18,Colombia-Caldas-San_Jose,0
2016-06-18,Colombia-Caldas-Supia,0
2016-06-18,Colombia-Caldas-Unknown,1
2016-06-18,Colombia-Caldas-Victoria,1
2016-06-18,Colombia-Caldas-Villamaria,1
2016-06-18,Colombia-Caldas-Viterbo,1
2016-06-18,Colombia-Caqueta-Albania,0
2016-06-18,Colombia-Caqueta-Belen_De_Los_Andaquies,1
2016-06-18,Colombia-Caqueta-Cartagena_Del_Chaira,1
2016-06-18,Colombia-Caqueta-Curillo,1
2016-06-18,Colombia-Caqueta-El_Doncello,1
2016-06-18,Colombia-Caqueta-El_Paujil,1
2016-06-18,Colombia-Caqueta-Florencia,1
2016-06-18,Colombia-Caqueta-La_Montanita,1
2016-06-18,Colombia-Caqueta-Milan,1
2016-06-18,Colombia-Caqueta-Morelia,1
2016-06-18,Colombia-Caqueta-Puerto_Rico,1
2016-06-18,Colombia-Caqueta-San_Jose_Del_Fragua,1
2016-06-18,Colombia-Caqueta-San_Vicente_Del_Caguan,1
2016-06-18,Colombia-Caqueta-Solano,1
2016-06-18,Colombia-Caqueta-Solita,0
2016-06-18,Colombia-Caqueta-Unknown,1
2016-06-18,Colombia-Caqueta-Valparaiso,0
2016-06-18,Colombia-Cartagena-Cartagena,1
2016-06-18,Colombia-Casanare-Aguazul,1
2016-06-18,Colombia-Casanare-Chameza,1
2016-06-18,Colombia-Casanare-Hato_Corozal,0
2016-06-18,Colombia-Casanare-La_Salina,1
2016-06-18,Colombia-Casanare-Mani,1
2016-06-18,Colombia-Casanare-Monterrey,1
2016-06-18,Colombia-Casanare-Nunchia,1
2016-06-18,Colombia-Casanare-Orocue,1
2016-06-18,Colombia-Casanare-Paz_De_Ariporo,1
2016-06-18,Colombia-Casanare-Pore,0
2016-06-18,Colombia-Casanare-Recetor,1
2016-06-18,Colombia-Casanare-Sabanalarga,0
2016-06-18,Colombia-Casanare-Sacama,1
2016-06-18,Colombia-Casanare-San_Luis_De_Palenque,0
2016-06-18,Colombia-Casanare-Tamara,1
2016-06-18,Colombia-Casanare-Tauramena,1
2016-06-18,Colombia-Casanare-Trinidad,1
2016-06-18,Colombia-Casanare-Unknown,1
2016-06-18,Colombia-Casanare-Villanueva,1
2016-06-18,Colombia-Casanare-Yopal,1
2016-06-18,Colombia-Cauca-Almaguer,0
2016-06-18,Colombia-Cauca-Argelia,1
2016-06-18,Colombia-Cauca-Balboa,1
2016-06-18,Colombia-Cauca-Bolivar,0
2016-06-18,Colombia-Cauca-Buenos_Aires,0
2016-06-18,Colombia-Cauca-Cajibio,0
2016-06-18,Colombia-Cauca-Caldono,0
2016-06-18,Colombia-Cauca-Caloto,0
2016-06-18,Colombia-Cauca-Corinto,1
2016-06-18,Colombia-Cauca-El_Tambo,0
2016-06-18,Colombia-Cauca-Florencia,1
2016-06-18,Colombia-Cauca-Guachene,0
2016-06-18,Colombia-Cauca-Guapi,1
2016-06-18,Colombia-Cauca-Inza,1
2016-06-18,Colombia-Cauca-Jambalo,0
2016-06-18,Colombia-Cauca-La_Sierra,0
2016-06-18,Colombia-Cauca-La_Vega,0
2016-06-18,Colombia-Cauca-Lopez,0
2016-06-18,Colombia-Cauca-Mercaderes,1
2016-06-18,Colombia-Cauca-Miranda,0
2016-06-18,Colombia-Cauca-Morales,0
2016-06-18,Colombia-Cauca-Padilla,0
2016-06-18,Colombia-Cauca-Paez,0
2016-06-18,Colombia-Cauca-Patia,0
2016-06-18,Colombia-Cauca-Piamonte,0
2016-06-18,Colombia-Cauca-Piendamo,0
2016-06-18,Colombia-Cauca-Popayan,1
2016-06-18,Colombia-Cauca-Puerto_Tejada,1
2016-06-18,Colombia-Cauca-Purace,0
2016-06-18,Colombia-Cauca-Rosas,0
2016-06-18,Colombia-Cauca-San_Sebastian,0
2016-06-18,Colombia-Cauca-Santa_Rosa,0
2016-06-18,Colombia-Cauca-Santander_De_Quilichao,1
2016-06-18,Colombia-Cauca-Silvia,0
2016-06-18,Colombia-Cauca-Sotara,0
2016-06-18,Colombia-Cauca-Suarez,0
2016-06-18,Colombia-Cauca-Sucre,0
2016-06-18,Colombia-Cauca-Timbio,0
2016-06-18,Colombia-Cauca-Timbiqui,0
2016-06-18,Colombia-Cauca-Toribio,0
2016-06-18,Colombia-Cauca-Totoro,0
2016-06-18,Colombia-Cauca-Unknown,0
2016-06-18,Colombia-Cauca-Villa_Rica,0
2016-06-18,Colombia-Cesar-Aguachica,1
2016-06-18,Colombia-Cesar-Agustin_Codazzi,0
2016-06-18,Colombia-Cesar-Astrea,1
2016-06-18,Colombia-Cesar-Becerril,1
2016-06-18,Colombia-Cesar-Bosconia,0
2016-06-18,Colombia-Cesar-Chimichagua,0
2016-06-18,Colombia-Cesar-Chiriguana,1
2016-06-18,Colombia-Cesar-Curumani,1
2016-06-18,Colombia-Cesar-El_Copey,1
2016-06-18,Colombia-Cesar-El_Paso,0
2016-06-18,Colombia-Cesar-Gamarra,1
2016-06-18,Colombia-Cesar-Gonzalez,0
2016-06-18,Colombia-Cesar-La_Gloria,1
2016-06-18,Colombia-Cesar-La_Jagua_De_Ibirico,0
2016-06-18,Colombia-Cesar-La_Paz,0
2016-06-18,Colombia-Cesar-Manaure,1
2016-06-18,Colombia-Cesar-Pailitas,1
2016-06-18,Colombia-Cesar-Pelaya,1
2016-06-18,Colombia-Cesar-Pueblo_Bello,1
2016-06-18,Colombia-Cesar-Rio_De_Oro,1
2016-06-18,Colombia-Cesar-San_Alberto,1
2016-06-18,Colombia-Cesar-San_Diego,0
2016-06-18,Colombia-Cesar-San_Martin,1
2016-06-18,Colombia-Cesar-Tamalameque,0
2016-06-18,Colombia-Cesar-Unknown,1
2016-06-18,Colombia-Cesar-Valledupar,1
2016-06-18,Colombia-Choco-Acandi,0
2016-06-18,Colombia-Choco-Alto_Baudo,0
2016-06-18,Colombia-Choco-Atrato,0
2016-06-18,Colombia-Choco-Bagado,0
2016-06-18,Colombia-Choco-Bahia_Solano,0
2016-06-18,Colombia-Choco-Bajo_Baudo,1
2016-06-18,Colombia-Choco-Belen_De_Bajira,0
2016-06-18,Colombia-Choco-Bojaya,0
2016-06-18,Colombia-Choco-Carmen_Del_Darien,0
2016-06-18,Colombia-Choco-Certegui,0
2016-06-18,Colombia-Choco-Condoto,0
2016-06-18,Colombia-Choco-El_Canton_Del_San_Pablo,0
2016-06-18,Colombia-Choco-El_Carmen_De_Atrato,0
2016-06-18,Colombia-Choco-El_Litoral_Del_San_Juan,0
2016-06-18,Colombia-Choco-Istmina,0
2016-06-18,Colombia-Choco-Jurado,0
2016-06-18,Colombia-Choco-Lloro,1
2016-06-18,Colombia-Choco-Medio_Atrato,0
2016-06-18,Colombia-Choco-Medio_Baudo,0
2016-06-18,Colombia-Choco-Medio_San_Juan,0
2016-06-18,Colombia-Choco-Novita,0
2016-06-18,Colombia-Choco-Nuqui,0
2016-06-18,Colombia-Choco-Quibdo,1
2016-06-18,Colombia-Choco-Rio_Iro,0
2016-06-18,Colombia-Choco-Rio_Quito,0
2016-06-18,Colombia-Choco-Riosucio,0
2016-06-18,Colombia-Choco-San_Jose_Del_Palmar,0
2016-06-18,Colombia-Choco-Sipi,0
2016-06-18,Colombia-Choco-Tado,1
2016-06-18,Colombia-Choco-Unguia,1
2016-06-18,Colombia-Choco-Union_Panamericana,0
2016-06-18,Colombia-Choco-Unknown,0
2016-06-18,Colombia-Cordoba-Ayapel,0
2016-06-18,Colombia-Cordoba-Buenavista,0
2016-06-18,Colombia-Cordoba-Canalete,0
2016-06-18,Colombia-Cordoba-Cerete,1
2016-06-18,Colombia-Cordoba-Chima,0
2016-06-18,Colombia-Cordoba-Chinu,1
2016-06-18,Colombia-Cordoba-Cienaga_De_Oro,1
2016-06-18,Colombia-Cordoba-Cotorra,0
2016-06-18,Colombia-Cordoba-La_Apartada,1
2016-06-18,Colombia-Cordoba-Lorica,1
2016-06-18,Colombia-Cordoba-Los_Cordobas,0
2016-06-18,Colombia-Cordoba-Momil,0
2016-06-18,Colombia-Cordoba-Monitos,0
2016-06-18,Colombia-Cordoba-Montelibano,1
2016-06-18,Colombia-Cordoba-Monteria,1
2016-06-18,Colombia-Cordoba-Planeta_Rica,1
2016-06-18,Colombia-Cordoba-Pueblo_Nuevo,0
2016-06-18,Colombia-Cordoba-Puerto_Escondido,0
2016-06-18,Colombia-Cordoba-Puerto_Libertador,0
2016-06-18,Colombia-Cordoba-Purisima,0
2016-06-18,Colombia-Cordoba-Sahagun,1
2016-06-18,Colombia-Cordoba-San_Andres_Sotavento,0
2016-06-18,Colombia-Cordoba-San_Antero,0
2016-06-18,Colombia-Cordoba-San_Bernardo_Del_Viento,0
2016-06-18,Colombia-Cordoba-San_Carlos,0
2016-06-18,Colombia-Cordoba-San_Jose_De_Ure,0
2016-06-18,Colombia-Cordoba-San_Pelayo,1
2016-06-18,Colombia-Cordoba-Tierralta,1
2016-06-18,Colombia-Cordoba-Tuchin,1
2016-06-18,Colombia-Cordoba-Unknown,1
2016-06-18,Colombia-Cordoba-Valencia,1
2016-06-18,Colombia-Cundinamarca-Agua_De_Dios,1
2016-06-18,Colombia-Cundinamarca-Alban,0
2016-06-18,Colombia-Cundinamarca-Anapoima,1
2016-06-18,Colombia-Cundinamarca-Anolaima,0
2016-06-18,Colombia-Cundinamarca-Apulo,1
2016-06-18,Colombia-Cundinamarca-Arbelaez,1
2016-06-18,Colombia-Cundinamarca-Beltran,0
2016-06-18,Colombia-Cundinamarca-Bituima,0
2016-06-18,Colombia-Cundinamarca-Bojaca,0
2016-06-18,Colombia-Cundinamarca-Cabrera,0
2016-06-18,Colombia-Cundinamarca-Cachipay,1
2016-06-18,Colombia-Cundinamarca-Cajica,0
2016-06-18,Colombia-Cundinamarca-Caparrapi,0
2016-06-18,Colombia-Cundinamarca-Caqueza,1
2016-06-18,Colombia-Cundinamarca-Carmen_De_Carupa,0
2016-06-18,Colombia-Cundinamarca-Chaguani,1
2016-06-18,Colombia-Cundinamarca-Chia,0
2016-06-18,Colombia-Cundinamarca-Chipaque,0
2016-06-18,Colombia-Cundinamarca-Choachi,0
2016-06-18,Colombia-Cundinamarca-Choconta,0
2016-06-18,Colombia-Cundinamarca-Cogua,0
2016-06-18,Colombia-Cundinamarca-Cota,0
2016-06-18,Colombia-Cundinamarca-Cucunuba,0
2016-06-18,Colombia-Cundinamarca-El_Colegio,1
2016-06-18,Colombia-Cundinamarca-El_Penon,1
2016-06-18,Colombia-Cundinamarca-El_Rosal,0
2016-06-18,Colombia-Cundinamarca-Facatativa,0
2016-06-18,Colombia-Cundinamarca-Fomeque,0
2016-06-18,Colombia-Cundinamarca-Fosca,0
2016-06-18,Colombia-Cundinamarca-Funza,0
2016-06-18,Colombia-Cundinamarca-Fuquene,0
2016-06-18,Colombia-Cundinamarca-Fusagasuga,1
2016-06-18,Colombia-Cundinamarca-Gachala,0
2016-06-18,Colombia-Cundinamarca-Gachancipa,0
2016-06-18,Colombia-Cundinamarca-Gacheta,0
2016-06-18,Colombia-Cundinamarca-Gama,0
2016-06-18,Colombia-Cundinamarca-Girardot,1
2016-06-18,Colombia-Cundinamarca-Granada,0
2016-06-18,Colombia-Cundinamarca-Guacheta,0
2016-06-18,Colombia-Cundinamarca-Guaduas,1
2016-06-18,Colombia-Cundinamarca-Guasca,0
2016-06-18,Colombia-Cundinamarca-Guataqui,1
2016-06-18,Colombia-Cundinamarca-Guatavita,0
2016-06-18,Colombia-Cundinamarca-Guayabal_De_Siquima,1
2016-06-18,Colombia-Cundinamarca-Guayabetal,0
2016-06-18,Colombia-Cundinamarca-Gutierrez,0
2016-06-18,Colombia-Cundinamarca-Jerusalen,1
2016-06-18,Colombia-Cundinamarca-Junin,0
2016-06-18,Colombia-Cundinamarca-La_Calera,0
2016-06-18,Colombia-Cundinamarca-La_Mesa,1
2016-06-18,Colombia-Cundinamarca-La_Palma,1
2016-06-18,Colombia-Cundinamarca-La_Pena,0
2016-06-18,Colombia-Cundinamarca-La_Vega,1
2016-06-18,Colombia-Cundinamarca-Lenguazaque,0
2016-06-18,Colombia-Cundinamarca-Macheta,0
2016-06-18,Colombia-Cundinamarca-Madrid,0
2016-06-18,Colombia-Cundinamarca-Manta,0
2016-06-18,Colombia-Cundinamarca-Medina,1
2016-06-18,Colombia-Cundinamarca-Mosquera,0
2016-06-18,Colombia-Cundinamarca-Narino,1
2016-06-18,Colombia-Cundinamarca-Nemocon,0
2016-06-18,Colombia-Cundinamarca-Nilo,1
2016-06-18,Colombia-Cundinamarca-Nimaima,0
2016-06-18,Colombia-Cundinamarca-Nocaima,1
2016-06-18,Colombia-Cundinamarca-Pacho,1
2016-06-18,Colombia-Cundinamarca-Paime,0
2016-06-18,Colombia-Cundinamarca-Pandi,1
2016-06-18,Colombia-Cundinamarca-Paratebueno,1
2016-06-18,Colombia-Cundinamarca-Pasca,0
2016-06-18,Colombia-Cundinamarca-Puerto_Salgar,1
2016-06-18,Colombia-Cundinamarca-Puli,1
2016-06-18,Colombia-Cundinamarca-Quebradanegra,1
2016-06-18,Colombia-Cundinamarca-Quetame,0
2016-06-18,Colombia-Cundinamarca-Quipile,1
2016-06-18,Colombia-Cundinamarca-Ricaurte,1
2016-06-18,Colombia-Cundinamarca-San_Antonio_Del_Tequendama,1
2016-06-18,Colombia-Cundinamarca-San_Bernardo,0
2016-06-18,Colombia-Cundinamarca-San_Cayetano,0
2016-06-18,Colombia-Cundinamarca-San_Francisco,1
2016-06-18,Colombia-Cundinamarca-San_Juan_De_Rio_Seco,1
2016-06-18,Colombia-Cundinamarca-Sasaima,1
2016-06-18,Colombia-Cundinamarca-Sesquile,0
2016-06-18,Colombia-Cundinamarca-Sibate,0
2016-06-18,Colombia-Cundinamarca-Silvania,0
2016-06-18,Colombia-Cundinamarca-Simijaca,0
2016-06-18,Colombia-Cundinamarca-Soacha,0
2016-06-18,Colombia-Cundinamarca-Sopo,0
2016-06-18,Colombia-Cundinamarca-Subachoque,0
2016-06-18,Colombia-Cundinamarca-Suesca,0
2016-06-18,Colombia-Cundinamarca-Supata,0
2016-06-18,Colombia-Cundinamarca-Susa,0
2016-06-18,Colombia-Cundinamarca-Sutatausa,0
2016-06-18,Colombia-Cundinamarca-Tabio,0
2016-06-18,Colombia-Cundinamarca-Tausa,0
2016-06-18,Colombia-Cundinamarca-Tena,1
2016-06-18,Colombia-Cundinamarca-Tenjo,0
2016-06-18,Colombia-Cundinamarca-Tibacuy,1
2016-06-18,Colombia-Cundinamarca-Tibirita,0
2016-06-18,Colombia-Cundinamarca-Tocaima,1
2016-06-18,Colombia-Cundinamarca-Tocancipa,0
2016-06-18,Colombia-Cundinamarca-Topaipi,1
2016-06-18,Colombia-Cundinamarca-Ubala,0
2016-06-18,Colombia-Cundinamarca-Ubaque,0
2016-06-18,Colombia-Cundinamarca-Une,0
2016-06-18,Colombia-Cundinamarca-Unknown,1
2016-06-18,Colombia-Cundinamarca-Utica,1
2016-06-18,Colombia-Cundinamarca-Venecia,0
2016-06-18,Colombia-Cundinamarca-Vergara,1
2016-06-18,Colombia-Cundinamarca-Viani,0
2016-06-18,Colombia-Cundinamarca-Villa_De_San_Diego_De_Ubate,0
2016-06-18,Colombia-Cundinamarca-Villagomez,0
2016-06-18,Colombia-Cundinamarca-Villapinzon,0
2016-06-18,Colombia-Cundinamarca-Villeta,1
2016-06-18,Colombia-Cundinamarca-Viota,1
2016-06-18,Colombia-Cundinamarca-Yacopi,1
2016-06-18,Colombia-Cundinamarca-Zipacon,0
2016-06-18,Colombia-Cundinamarca-Zipaquira,0
2016-06-18,Colombia-Desconocido-Desconocido,1
2016-06-18,Colombia-Guainia-Barranco_Minas,0
2016-06-18,Colombia-Guainia-Cacahual,0
2016-06-18,Colombia-Guainia-Inirida,0
2016-06-18,Colombia-Guainia-La_Guadalupe,0
2016-06-18,Colombia-Guainia-Mapiripana,0
2016-06-18,Colombia-Guainia-Morichal,0
2016-06-18,Colombia-Guainia-Pana_Pana,0
2016-06-18,Colombia-Guainia-Puerto_Colombia,0
2016-06-18,Colombia-Guainia-San_Felipe,0
2016-06-18,Colombia-Guainia-Unknown,1
2016-06-18,Colombia-Guajira-Albania,0
2016-06-18,Colombia-Guajira-Barrancas,1
2016-06-18,Colombia-Guajira-Dibulla,0
2016-06-18,Colombia-Guajira-Distraccion,1
2016-06-18,Colombia-Guajira-El_Molino,1
2016-06-18,Colombia-Guajira-Fonseca,1
2016-06-18,Colombia-Guajira-Hatonuevo,1
2016-06-18,Colombia-Guajira-La_Jagua_Del_Pilar,0
2016-06-18,Colombia-Guajira-Maicao,1
2016-06-18,Colombia-Guajira-Manaure,1
2016-06-18,Colombia-Guajira-Riohacha,1
2016-06-18,Colombia-Guajira-San_Juan_Del_Cesar,1
2016-06-18,Colombia-Guajira-Unknown,1
2016-06-18,Colombia-Guajira-Uribia,1
2016-06-18,Colombia-Guajira-Urumita,0
2016-06-18,Colombia-Guajira-Villanueva,1
2016-06-18,Colombia-Guaviare-Calamar,1
2016-06-18,Colombia-Guaviare-El_Retorno,0
2016-06-18,Colombia-Guaviare-Miraflores,0
2016-06-18,Colombia-Guaviare-San_Jose_Del_Guaviare,0
